"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"강서구","C231032_염창동 241-13(고정1)","방범","37.55567703957533","126.86527408067017","1","2021-01-29"
"강서구","C151010(A8008)_등촌1동 635-1 (공항대로59길50)","방범","37.55570928696411","126.86262832020209","1","2021-01-29"
"강서구","C141037_공항동 675-10(고정2) (6시 송정중학교)","방범","37.555768316226505","126.81483035706415","1","2021-01-29"
"강서구","C151022_등촌1동 654-13(고정2) (4시 칠성빌딩)","방범","37.5557783490957","126.85749332677753","1","2021-01-29"
"강서구","C141037_공항동 675-10(고정1) (12시 공항동 663 방향)","방범","37.555779582395495","126.81483025390861","1","2021-01-29"
"강서구","C151022_등촌1동 654-13(고정1) (10시 보람아파트 관리사무소)","방범","37.55578961536211","126.85749323004476","1","2021-01-29"
"강서구","C141015(A4039)_공항동 682-11","방범","37.555805","126.81409","1","2021-01-29"
"강서구","C151007(A2011)_등촌1동 654-42","방범","37.55581","126.855896","1","2021-01-29"
"강서구","C151024_등촌1동 654-10(고정1)","방범","37.555824222114666","126.85733801013913","1","2021-01-29"
"강서구","C151001(A1018)_등촌1동 636-9","방범","37.55598994983371","126.86077482119312","1","2021-01-29"
"강서구","C151001(A1018)_등촌1동 636-9(보조1) (1시 화곡로68길 연결)","방범","37.556004","126.86077","1","2021-01-29"
"강서구","C231028_염창동 63-24(고정2)","방범","37.5560231","126.868656","1","2021-01-29"
"강서구","C231028_염창동 63-24(고정1)","방범","37.556023195548434","126.86865632996934","1","2021-01-29"
"강서구","C141010(A1015)_공항동 672-2","방범","37.556048545273164","126.81574768304953","1","2021-01-29"
"강서구","C181068(SC217)_강서구 마곡동 728-41 가곡초등학교 앞(보조1) (3시 가곡초등학교)","방범","37.55605","126.835179","1","2021-01-29"
"강서구","C181068(SC217)_강서구 마곡동 728-41 가곡초등학교 앞(보조2)","방범","37.55605","126.835179","1","2021-01-29"
"강서구","C181068(SC217)_강서구 마곡동 728-41 가곡초등학교 앞(보조3)","방범","37.55605","126.835179","1","2021-01-29"
"강서구","C181068(SC217)_강서구 마곡동 728-41 가곡초등학교 앞","방범","37.5560500012599","126.83517956418158","1","2021-01-29"
"강서구","C141010(A1015)_공항동 672-2(보조1) (9시 화인빌리지)","방범","37.55606","126.81575","1","2021-01-29"
"강서구","C151015_등촌동 712 (고정1) (10시 등촌1동 637-12 방향)","방범","37.556082","126.860079","1","2021-01-29"
"강서구","C231030_염창동 241-6(고정1)","방범","37.5561192","126.865999","1","2021-01-29"
"강서구","C231030_염창동 241-6(고정2)","방범","37.5561192","126.865999","1","2021-01-29"
"강서구","C141002(A1006)_공항동 1344","방범","37.556152","126.816986","1","2021-01-29"
"강서구","C181069(SC218)_강서구 마곡동 728-76","방범","37.55624279818931","126.83302030356934","1","2021-01-29"
"강서구","C181069(SC218)_강서구 마곡동 728-76(교차로1)","방범","37.5562428","126.83302","1","2021-01-29"
"강서구","C181069(SC218)_강서구 마곡동 728-76(보조1) (3시 이대서울병원)","방범","37.5562428","126.83302","1","2021-01-29"
"강서구","C141030_공항동 691(고정1) (6시 남부순환로)","방범","37.556275695803905","126.81218207592327","1","2021-01-29"
"강서구","C141030_공항동 691(고정2) (12시 공항동 주민센타)","방범","37.556275695803905","126.81218207592327","1","2021-01-29"
"강서구","C141030_공항동 691(고정3) (3시 장미공원)","방범","37.556275695803905","126.81218207592327","1","2021-01-29"
"강서구","C231019_염창동 241-33(고정2)염창동강변메르디앙방향","방범","37.55632899805564","126.86556388376677","1","2021-01-29"
"강서구","C231019_염창동 241-33(고정1)양천로방향","방범","37.55633799587323","126.8655609770252","1","2021-01-29"
"강서구","C141046_공항동 736(고정2)","방범","37.5563407","126.813388","1","2021-01-29"
"강서구","C141046_공항동 736(고정1)","방범","37.556340721654195","126.81338897582172","1","2021-01-29"
"강서구","C231006(A8001)_염창동 75-7 (양천로67길93-23)","방범","37.556343","126.87176","1","2021-01-29"
"강서구","C141046_공항동 736(고정4)","방범","37.5563565","126.813588","1","2021-01-29"
"강서구","C141046_공항동 736(고정3)","방범","37.55635651447349","126.81358881668582","1","2021-01-29"
"강서구","C181060(SC210) - 마곡동로1길 연구단지D34 앞","방범","37.5564335","126.8302627","1","2021-01-29"
"강서구","C181060(SC210) - 마곡동로1길 연구단지D34 앞(교차로1)","방범","37.5564335","126.8302627","1","2021-01-29"
"강서구","C181060(SC210) - 마곡동로1길 연구단지D34 앞(교차로2) (9시 엠벨리14단지)","방범","37.5564335","126.8302627","1","2021-01-29"
"강서구","C181060(SC210) - 마곡동로1길 연구단지D34 앞(보조1) (12시 마곡지웰타워)","방범","37.5564335","126.8302627","1","2021-01-29"
"강서구","C231022_염창동 산32-9(고정2)염창길훈아파트101동방향","방범","37.55649646666099","126.8677985280609","1","2021-01-29"
"강서구","C231022_염창동 산32-9(고정1)강변한솔파크106동방향","방범","37.556498750229096","126.86780416969047","1","2021-01-29"
"강서구","C181018 - SC공원관리사무소01","방범","37.55656303390101","126.8213387907763","1","2021-01-29"
"강서구","C241023_우장산동 659-5","방범","37.556843","126.84346","1","2021-01-29"
"강서구","C241023_우장산동 659-5(보조)강서청소년회관방향","방범","37.556843","126.84346","1","2021-01-29"
"강서구","C151009(A4004)_등촌1동 656-37","방범","37.55689","126.85531","1","2021-01-29"
"강서구","C151009(A4004)_등촌1동 656-37(보조1) (10시 화곡로연결)","방범","37.55689","126.85531","1","2021-01-29"
"강서구","C181029(SC114) - 마곡서로 공진초등학교 남쪽 끝 지점 교차로","방범","37.5569789105167","126.822342667202","1","2021-01-29"
"강서구","C181029(SC114) - 마곡서로 공진초등학교 남쪽 끝 지점 교차로(보조1)","방범","37.5569789105167","126.822342667202","1","2021-01-29"
"강서구","C181029(SC114) - 마곡서로 공진초등학교 남쪽 끝 지점 교차로(보조2) (7시 김포공항)","방범","37.5569789105167","126.822342667202","1","2021-01-29"
"강서구","C181029(SC114) - 마곡서로 공진초등학교 남쪽 끝 지점 교차로(보조3) (1시 마곡역)","방범","37.5569789105167","126.822342667202","1","2021-01-29"
"강서구","C151005(A2009)_등촌1동 637-12","방범","37.556988","126.85849","1","2021-01-29"
"강서구","C231007(A8002)_염창동 70-2 (양천로67길71-17)","방범","37.557026","126.87123","1","2021-01-29"
"강서구","C231018_염창동 240-51(고정1)염창금호아파트방향","방범","37.557087308756614","126.86578389306784","1","2021-01-29"
"강서구","C241021(A5024)_우장산동 651-9","방범","37.557137","126.84202","1","2021-01-29"
"강서구","[방범]I176002_등촌3동 658-7(부민병원 뒷편)(고정2)","방범","37.55715702336172","126.85083268172006","1","2021-01-29"
"강서구","C241038_우장산동(내발산동) 651-15(고정1) 공항대로38길 71방향","방범","37.5571630406664","126.84093726031351","1","2021-01-29"
"강서구","C241038_우장산동(내발산동) 651-15(고정2) 한국SGI강서문화회관방향","방범","37.557165309711195","126.84094007081084","1","2021-01-29"
"강서구","[방범]I176002_등촌3동 658-7(부민병원 뒷편)(고정1)","방범","37.55717504936008","126.85083252533545","1","2021-01-29"
"강서구","C241040_우장산동(내발산동) 651-20(고정2) 한국SGI강서문화회관방향","방범","37.55723065471346","126.84013280705744","1","2021-01-29"
"강서구","C241040_우장산동(내발산동) 651-20(고정1) 공항대로38길 71방향","방범","37.5572419209382","126.84013270770586","1","2021-01-29"
"강서구","C241029_우장산동 648-15","방범","37.5573875854935","126.84382945978106","1","2021-01-29"
"강서구","C241029_우장산동 648-15(보조1)공항대로방향","방범","37.5573875854935","126.84382945978106","1","2021-01-29"
"강서구","C241034_우장산동(내발산동) 651-6(고정1)내발산동문화센터방향","방범","37.55753992590095","126.84184819122946","1","2021-01-29"
"강서구","C141009(A1014)_공항동 663","방범","37.55758445523631","126.8148193883345","1","2021-01-29"
"강서구","C171008(A8013)_등촌3동 131 경복여고 정문 (화곡로375)","방범","37.55767","126.850655","1","2021-01-29"
"강서구","C171004_등촌3동 662-16(고정4) (10시 등촌동 우체국)","방범","37.55776767609389","126.84919418157992","1","2021-01-29"
"강서구","C171004_등촌3동 662-16(고정1) (4시 경복여자고등학교)","방범","37.55777673589423","126.84920259430211","1","2021-01-29"
"강서구","C141025_공항동 61-67","방범","37.557851578301594","126.80922952709341","1","2021-01-29"
"강서구","C241047_강서로52길 13(우장산동)(고정1)","방범","37.5578628","126.838834","1","2021-01-29"
"강서구","C241047_강서로52길 13(우장산동)(고정2)","방범","37.5578628","126.838834","1","2021-01-29"
"강서구","C241047_강서로52길 13(우장산동)(고정3)","방범","37.5578628","126.838834","1","2021-01-29"
"강서구","C241047_강서로52길 13(우장산동)(고정4)","방범","37.5578628","126.838834","1","2021-01-29"
"강서구","C241047_강서로52길 13(우장산동)","방범","37.557862881412646","126.83883468807775","1","2021-01-29"
"강서구","C171004_등촌3동 662-16(고정3) (7시 성창빌딩)","방범","37.557871172585315","126.84896117955145","1","2021-01-29"
"강서구","C171004_등촌3동 662-16(고정2) (1시 등촌주공 11단지 1101동)","방범","37.5578723616387","126.8489724912477","1","2021-01-29"
"강서구","C231029_염창동 290(고정2)","방범","37.5578752","126.866531","1","2021-01-29"
"강서구","C231029_염창동 290(고정1)","방범","37.5578752492504","126.86653164043531","1","2021-01-29"
"강서구","C181061(SC211) - 마곡중앙2로 25-1","방범","37.55788727","126.8298493","1","2021-01-29"
"강서구","C181061(SC211) - 마곡중앙2로 25-1(교차로1)","방범","37.55788727","126.8298493","1","2021-01-29"
"강서구","C181061(SC211) - 마곡중앙2로 25-1(교차로2) (9시 엠벨리14단지)","방범","37.55788727","126.8298493","1","2021-01-29"
"강서구","C181061(SC211) - 마곡중앙2로 25-1(보조1) (12시 마곡지웰타워)","방범","37.55788727","126.8298493","1","2021-01-29"
"강서구","C231024_염창동 240-1(고정2)강변한솔솔파크아파트방향","방범","37.55788729075419","126.86579126513068","1","2021-01-29"
"강서구","C231024_염창동 240-1(고정1)염창동강변메르디앙103동방향","방범","37.55790312436233","126.86580245298432","1","2021-01-29"
"강서구","C141035_공항동 60-142(고정1) (6시 흰돌주택)","방범","37.558110244524514","126.81030556480701","1","2021-01-29"
"강서구","P183015(SC공원16) - 문화공원1호 내","방범","37.55818499978011","126.83014185396112","1","2021-01-29"
"강서구","C141035_공항동 60-142(고정2) (2시 송정로연결)","방범","37.5582691113759","126.81049940630885","1","2021-01-29"
"강서구","C181035(SC127)-마곡중앙로 단지 건너편","방범","37.55827","126.82653","1","2021-01-29"
"강서구","C181035(SC127)-마곡중앙로 단지 건너편(보조1)","방범","37.55827","126.82653","1","2021-01-29"
"강서구","C181035(SC127)-마곡중앙로 단지 건너편(보조2)","방범","37.55827","126.82653","1","2021-01-29"
"강서구","C181035(SC127)-마곡중앙로 단지 건너편(보조3) (6시 엠벨리14.15단지)","방범","37.55827","126.82653","1","2021-01-29"
"강서구","C171005(A2017)_등촌3동 659","방범","37.558286796911254","126.84934817588787","1","2021-01-29"
"강서구","C171010_등촌동 661-4 - 카메라 1","방범","37.558359324312725","126.84729061643037","1","2021-01-29"
"강서구","C181053(SC104) - 마곡중앙1로 연결녹지1호 입구(보조줌2통학로)","방범","37.558392","126.822083","1","2021-01-29"
"강서구","C181053(SC104) - 마곡중앙1로 연결녹지1호 입구","방범","37.55839203","126.8220832","1","2021-01-29"
"강서구","C181053(SC104) - 마곡중앙1로 연결녹지1호 입구(보조1) (6시 공진초등학교 뒤쪽길)","방범","37.55839203","126.8220832","1","2021-01-29"
"강서구","C141039_공항동 61-61(고정1) (6시 공항동 61-67 방향)","방범","37.55842239272815","126.80929304594914","1","2021-01-29"
"강서구","C141024_공항동 651-6","방범","37.55843651640082","126.81448182951288","1","2021-01-29"
"강서구","C141024_공항동 651-6(보조1) (9시-10시 단이슬어린이집)","방범","37.55843651640082","126.81448182951288","1","2021-01-29"
"강서구","C181070(SC219)_강서구 마곡동 728-109(보조1)","방범","37.5584735","126.83339","1","2021-01-29"
"강서구","C181070(SC219)_강서구 마곡동 728-109","방범","37.55847353646164","126.83339036471058","1","2021-01-29"
"강서구","C181055(SC116) - 마곡중앙1로와 마곡서1로 교차 사거리","방범","37.55851345","126.8200864","1","2021-01-29"
"강서구","C181055(SC116) - 마곡중앙1로와 마곡서1로 교차 사거리(교차로1)","방범","37.55851345","126.8200864","1","2021-01-29"
"강서구","C181055(SC116) - 마곡중앙1로와 마곡서1로 교차 사거리(보조1) (6시 반야정사)","방범","37.55851345","126.8200864","1","2021-01-29"
"강서구","C141014(A2008)_공항동 60-38","방범","37.558514","126.80982","1","2021-01-29"
"강서구","C141014(A2008)_공항동 60-38(보조1) (12시 밤비니유치원)","방범","37.558514","126.80982","1","2021-01-29"
"강서구","C141008(A1012)_공항동 55-135(보조1) (3시 남부순환로11가길 연결)","방범","37.558514","126.81223","1","2021-01-29"
"강서구","C141008(A1012)_공항동 55-135","방범","37.5585338134314","126.8122264208228","1","2021-01-29"
"강서구","C181030(SC115) - 마곡중앙1로와 마곡서로 교차 사거리","방범","37.558567","126.823326","1","2021-01-29"
"강서구","C181030(SC115) - 마곡중앙1로와 마곡서로 교차 사거리(교차로1)","방범","37.558567","126.823326","1","2021-01-29"
"강서구","C181030(SC115) - 마곡중앙1로와 마곡서로 교차 사거리(보조1) (12시 마곡역)","방범","37.558567","126.823326","1","2021-01-29"
"강서구","C171006_등촌3동 667-16 - 카메라 1","방범","37.55867","126.84349","1","2021-01-29"
"강서구","C141020_공항동 40-33 - 카메라 1","방범","37.558694016663","126.81286319314246","1","2021-01-29"
"강서구","C181047(SC220) - 공항대로 이화의료원 부지 건너편","방범","37.5586969","126.835048","1","2021-01-29"
"강서구","C181047(SC220) - 공항대로 이화의료원 부지 건너편(보조1) (3시 이화의료원)","방범","37.5586969","126.835048","1","2021-01-29"
"강서구","C171009(A8014)_등촌3동 131 경복여고 후문 (화곡로375)","방범","37.558716","126.851685","1","2021-01-29"
"강서구","C181054(SC102) - 마곡중앙로1로 13단지 앞(보조줌 통학로1) (3시 공진초교)","방범","37.5587216","126.818437","1","2021-01-29"
"강서구","C181054(SC102) - 마곡중앙로1로 13단지 앞","방범","37.55872166","126.8184377","1","2021-01-29"
"강서구","C181054(SC102) - 마곡중앙로1로 13단지 앞(보조1) (3시 공진초교)","방범","37.55872166","126.8184377","1","2021-01-29"
"강서구","C181049(SC221) - 마곡동 727-1181(공항대로 발산역 앞(보조1) (4시 발산역9번출구)","방범","37.55895819","126.8363026","1","2021-01-29"
"강서구","C181049(SC221) - 마곡동 727-1181(공항대로 발산역 앞(보조2줌-택시승강장) (10시 마곡역)","방범","37.55895819","126.8363026","1","2021-01-29"
"강서구","C181049(SC221) - 마곡동 727-1181(공항대로 발산역 앞)","방범","37.55895819","126.8363026","1","2021-01-29"
"강서구","C141018[경찰방범]_공항동 66-96","방범","37.55897","126.80864","1","2021-01-29"
"강서구","P183023(SC공원28) - 공항대로 발산역 주변 연결녹지28호 내","방범","37.559046669237595","126.8371307376722","1","2021-01-29"
"강서구","C141036_공항동 40-8(고정3) (5시 공항동 651-6호 방향)","방범","37.55905465045607","126.81344160021621","1","2021-01-29"
"강서구","C141036_공항동 40-8(고정1) (11시 공항동 41-82 방향)","방범","37.5590568707692","126.81343591874295","1","2021-01-29"
"강서구","C141036_공항동 40-8(고정2) (6시 예지유치원)","방범","37.55905915691983","126.81344155886546","1","2021-01-29"
"강서구","C141042_공항동 67-48(고정2) (6시 행운빌라)","방범","37.559122093130945","126.8093579099356","1","2021-01-29"
"강서구","C141042_공항동 67-48(고정1) (12시 경동그린빌)","방범","37.55912658303353","126.80935503793967","1","2021-01-29"
"강서구","C181016(SC203) - 공항대로 국제업무단지 C9 앞","방범","37.5593239591622","126.828927960231","1","2021-01-29"
"강서구","C181016(SC203) - 공항대로 국제업무단지 C9 앞(보조1) (3시 발산역)","방범","37.5593239591622","126.828927960231","1","2021-01-29"
"강서구","C181046(SC212) - 공항대로 국제업무단지 C6 앞","방범","37.5593714","126.832131","1","2021-01-29"
"강서구","C181046(SC212) - 공항대로 국제업무단지 C6 앞(보조1) (3시 에이스타워 마곡)","방범","37.55937141961065","126.83213173352814","1","2021-01-29"
"강서구","C141026_공항동 41-82(고정1) (3시 구립동부경로당)","방범","37.55952369093725","126.81233903610261","1","2021-01-29"
"강서구","C181048(SC213) - 마곡동 727-1165 (마곡동로 업무단지C7 앞(보조1) (1시 스타벅스 마곡사이언스타워R점)","방범","37.559645666787276","126.83360967635993","1","2021-01-29"
"강서구","C181048(SC213) - 마곡동 727-1165(마곡동로 업무단지C7 앞)","방범","37.559645666787276","126.83360967635993","1","2021-01-29"
"강서구","C181071(SC222) - 마곡중앙6로 상업시설B8 앞","방범","37.5596551029737","126.83777303234729","1","2021-01-29"
"강서구","C181071(SC222) - 마곡중앙6로 상업시설B8 앞(교차로1) (12시 플레이스H)","방범","37.5596551029737","126.83777303234729","1","2021-01-29"
"강서구","C181071(SC222) - 마곡중앙6로 상업시설B8 앞(보조1) (9시 인터시티365)","방범","37.5596551029737","126.83777303234729","1","2021-01-29"
"강서구","C181017(SC205) - 공항대로 연결녹지 29 건너편","방범","37.5597291842398","126.82965461482","1","2021-01-29"
"강서구","C181017(SC205) - 공항대로 연결녹지 29 건너편(보조1) (4시 발산역)","방범","37.5597291842398","126.82965461482","1","2021-01-29"
"강서구","C131005_가양3동 1492-1(고정2)","방범","37.5597878","126.863977","1","2021-01-29"
"강서구","C131005_가양3동 1492-1(고정3)","방범","37.5597878","126.863977","1","2021-01-29"
"강서구","C131005_가양3동 1492-1(고정1)","방범","37.55978784459192","126.86397787069796","1","2021-01-29"
"강서구","C181031(SC128) - 마곡서로와 공항대로 교차 사거리","방범","37.559856026875","126.823448842207","1","2021-01-29"
"강서구","C181031(SC128) - 마곡서로와 공항대로 교차 사거리(보조1) (9시 마곡10.11단지)","방범","37.559856026875","126.823448842207","1","2021-01-29"
"강서구","C181031(SC128) - 마곡서로와 공항대로 교차 사거리(보조2줌-택시승강장) (3시 마곡역)","방범","37.559856026875","126.823448842207","1","2021-01-29"
"강서구","C141034_공항동 36-44(고정2) (12시 공항동 34-71 방향)","방범","37.55988034872916","126.8128339403697","1","2021-01-29"
"강서구","C141034_공항동 36-44(고정3) (7시 승리아파트)","방범","37.55988707547449","126.81282821742688","1","2021-01-29"
"강서구","C171013_등명중학교 정문(고정2) (1시 등촌고등학교)","방범","37.55988963434736","126.84377496578194","1","2021-01-29"
"강서구","C141034_공항동 36-44(고정1) (9시 공항대로8길 24-3 방향)","방범","37.55989386811683","126.81283381620395","1","2021-01-29"
"강서구","C141007_공항동 51-2","방범","37.55990899253508","126.80924733010725","1","2021-01-29"
"강서구","C141007_공항동 51-2(보조1) (5시 공항동 67-10 방향)","방범","37.559925","126.80925","1","2021-01-29"
"강서구","C171013_등명중학교 정문(고정1) (7시 등촌성원아파트)","방범","37.55992573347361","126.84378314092937","1","2021-01-29"
"강서구","C171011_등촌3동696-1(고정1) (5시 등촌진로아파트 108동앞)","방범","37.55992996362537","126.84535691057495","1","2021-01-29"
"강서구","C171011_등촌3동696-1(고정2) (1시 등촌주공5단지 502동)","방범","37.55992996362537","126.84535691057495","1","2021-01-29"
"강서구","C181040(SC108) - 공항로 연결녹지2호 입구","방범","37.55998662","126.8219456","1","2021-01-29"
"강서구","C181040(SC108) - 공항로 연결녹지2호 입구(보조1) (5시 마곡11.12단지길 사이길)","방범","37.55998662","126.8219456","1","2021-01-29"
"강서구","C141019_공항동 52-16 - 카메라 1","방범","37.56002174867774","126.81003319199189","1","2021-01-29"
"강서구","C141019_공항동 52-16(보조1) (2시 송정제이빌아파트)","방범","37.56002174867774","126.81003319199189","1","2021-01-29"
"강서구","C181007(SC129) - 마곡동 727-709 마곡역 앞","방범","37.560113300362","126.825880824645","1","2021-01-29"
"강서구","P183019(SC공원22) - 공항대로 마곡역 우측 연결녹지22호 내(보조1줌)","방범","37.5601588","126.828343","1","2021-01-29"
"강서구","C181039(SC117) - 마곡서1로와 공항대로 교차 사거리(교차로1) (3시 마곡역)","방범","37.5601828","126.81993","1","2021-01-29"
"강서구","C181039(SC117) - 마곡서1로와 공항대로 교차 사거리","방범","37.5601828278002","126.8199302895919","1","2021-01-29"
"강서구","C181039(SC117) - 마곡서1로와 공항대로 교차 사거리(교차로2)","방범","37.5601828278002","126.8199302895919","1","2021-01-29"
"강서구","C181039(SC117) - 마곡서1로와 공항대로 교차 사거리(보조1) (3시 마곡역)","방범","37.5601828278002","126.8199302895919","1","2021-01-29"
"강서구","C181009(SC204) - 공항대로 마곡역 건너 연결녹지22호 앞","방범","37.560184076207","126.827227549992","1","2021-01-29"
"강서구","C181009(SC204) - 공항대로 마곡역 건너 연결녹지22호 앞(교차로1) (사거리 가운데)","방범","37.5601840762078","126.827227549992","1","2021-01-29"
"강서구","C181009(SC204) - 공항대로 마곡역 건너 연결녹지22호 앞(교차로2) (6시 엠벨리 14.15단지)","방범","37.5601840762078","126.827227549992","1","2021-01-29"
"강서구","C181009(SC204) - 공항대로 마곡역 건너 연결녹지22호 앞(보조1) (카메라앞 횡단보도)","방범","37.5601840762078","126.827227549992","1","2021-01-29"
"강서구","C181072(SC223) - 마곡중앙8로 연결녹지26호 앞","방범","37.560200460048","126.83577546529251","1","2021-01-29"
"강서구","C181072(SC223) - 마곡중앙8로 연결녹지26호 앞(교차로1) (12시 에스엠알앤디센터)","방범","37.560200460048","126.83577546529251","1","2021-01-29"
"강서구","C181072(SC223) - 마곡중앙8로 연결녹지26호 앞(보조1) (6시 인터시티365)","방범","37.560200460048","126.83577546529251","1","2021-01-29"
"강서구","C181015(SC103) - 공항대로 10-2단지 앞","방범","37.560399694257","126.81807144370346","1","2021-01-29"
"강서구","C181015(SC103) - 공항대로 10-2단지 앞(보조1) (3시 마곡역)","방범","37.560399694257","126.81807144370346","1","2021-01-29"
"강서구","C141028_공항동 34-39","방범","37.560424191913725","126.81219489075013","1","2021-01-29"
"강서구","C141028_공항동 34-39(보조1) (9시 공항대로4가길 22-4)","방범","37.560424191913725","126.81219489075013","1","2021-01-29"
"강서구","C151029_등촌1동 628-11(고정2)","방범","37.5604256","126.8562","1","2021-01-29"
"강서구","C151029_등촌1동 628-11(고정3)","방범","37.5604256","126.8562","1","2021-01-29"
"강서구","C151029_등촌1동 628-11(고정1)","방범","37.5604256002154","126.85620005326096","1","2021-01-29"
"강서구","C141029_공항동 34-73(고정1) (11시 송정역)","방범","37.560469393595575","126.8126049126825","1","2021-01-29"
"강서구","C141029_공항동 34-73(고정2) (5시 공항대로10가길연결)","방범","37.560469393595575","126.8126049126825","1","2021-01-29"
"강서구","C141021_공항동 34-71 - 카메라 1","방범","37.56050605942584","126.81292297785497","1","2021-01-29"
"강서구","C141006_공항동 42-10","방범","37.560528666179515","126.81078995006007","1","2021-01-29"
"강서구","C141006_공항동 42-10(보조1) (3시 송정공원)","방범","37.56053","126.81079","1","2021-01-29"
"강서구","C181065(SC214) - 마곡동 727-1046 (마곡중앙6로 연결녹지 24호 앞(보조2줌) (9시 아네스마곡)","방범","37.5605337","126.831263","1","2021-01-29"
"강서구","C181065(SC214) - 마곡동 727-1046 (마곡중앙6로 연결녹지 24호 앞(보조1) (3시 공진초등학교)","방범","37.5605337434137","126.8312636837325","1","2021-01-29"
"강서구","C181065(SC214) - 마곡동 727-1046 (마곡중앙6로 연결녹지 24호 앞)","방범","37.5605337434137","126.8312636837325","1","2021-01-29"
"강서구","C131004_가양3동 1488-10(고정1) (10시 강서구청 가양동별관)","방범","37.560542258096866","126.8604556990981","1","2021-01-29"
"강서구","C131004_가양3동 1488-10(고정2) (1시 가양7단지 102동)","방범","37.5605422734296","126.86045852958017","1","2021-01-29"
"강서구","C171002_등촌3동 688-3(고정1) (10시 그랜드마트)","방범","37.560619091126185","126.84002366635339","1","2021-01-29"
"강서구","C171002_등촌3동 688-3(고정2) (4시 등명초등학교)","방범","37.560623660903346","126.84003494849607","1","2021-01-29"
"강서구","P183021(SC공원25) - 연결녹지25호 내(보조줌1)","방범","37.5608041","126.834283","1","2021-01-29"
"강서구","C181073(SC224) - 마곡중앙6로 연구단지D30 앞(교차로1)","방범","37.560871","126.833685","1","2021-01-29"
"강서구","C181073(SC224) - 마곡중앙6로 연구단지D30 앞(보조1) (3시 에스엠알앤디센터)","방범","37.560871","126.833685","1","2021-01-29"
"강서구","C181073(SC224) - 마곡중앙6로 연구단지D30 앞","방범","37.56087106551582","126.83368532544483","1","2021-01-29"
"강서구","P183020(SC공원24) - 연결녹지24호 내(보조줌1)","방범","37.5609216","126.832615","1","2021-01-29"
"강서구","P183020(SC공원24) - 연결녹지24호 내","방범","37.56092166573675","126.83261501000997","1","2021-01-29"
"강서구","C171001_등촌3동 698(고정1) (10시 등촌고등학교)","방범","37.561048778316994","126.84678508131776","1","2021-01-29"
"강서구","P183024(SC공원05)_강서구 마곡동 727-1041 문화공원2호 내","방범","37.561074335933185","126.83107579828093","1","2021-01-29"
"강서구","C171001_등촌3동 698(고정2) (5시 등원초등학교)","방범","37.561083789770386","126.84680034411262","1","2021-01-29"
"강서구","C131001_가양동 1484 가양초등학교(가양프라자 건너편)","방범","37.56121173075314","126.85966588955313","1","2021-01-29"
"강서구","C181066(SC215) - 마곡동 727-1021(마곡중앙8로 문화공원2호 앞(교차로1) (9시 LG사이언스파크 S4/5동)","방범","37.5614462","126.830454","1","2021-01-29"
"강서구","C181066(SC215) - 마곡동 727-1021(마곡중앙8로 문화공원2호 앞(보조1) (3시 LG사이언스파크 LG CNS동)","방범","37.5614462717781","126.83045445526996","1","2021-01-29"
"강서구","C181066(SC215) - 마곡동 727-1021(마곡중앙8로 문화공원2호 앞)","방범","37.5614462717781","126.83045445526996","1","2021-01-29"
"강서구","C131002_가양3동 1482(가양역4번출구)(고정1) (7시 가양역4번출구)","방범","37.56175860846117","126.85581151299134","1","2021-01-29"
"강서구","C131002_가양3동 1482(가양역4번출구)(고정2) (4시 경서중학교)","방범","37.56175860846117","126.85581151299134","1","2021-01-29"
"강서구","C131002_가양3동 1482(가양역4번출구)(고정3) (1시 올림픽대로)","방범","37.56175860846117","126.85581151299134","1","2021-01-29"
"강서구","C141045_공항동 12-65(고정2)","방범","37.561772","126.815464","1","2021-01-29"
"강서구","C141045_공항동 12-65(고정1)","방범","37.56177208865618","126.81546495294446","1","2021-01-29"
"강서구","C141040_공항동 23-3(고정1)","방범","37.561844461227615","126.8130819821552","1","2021-01-29"
"강서구","C141040_공항동 23-3(고정2)","방범","37.56185011900759","126.81308617619106","1","2021-01-29"
"강서구","C181028(SC130) - 마곡서로와 마곡중앙3로 교차 사거리","방범","37.5619135724686","126.823883141694","1","2021-01-29"
"강서구","C181028(SC130) - 마곡서로와 마곡중앙3로 교차 사거리(교차로1)","방범","37.5619135724686","126.823883141694","1","2021-01-29"
"강서구","C181028(SC130) - 마곡서로와 마곡중앙3로 교차 사거리(보조1) (6시 마곡역1번출구)","방범","37.5619135724686","126.823883141694","1","2021-01-29"
"강서구","C141016(A4040)_공항동 22-170(공항대로 7길 11)","방범","37.561954","126.8123","1","2021-01-29"
"강서구","P183016(SC공원17) - 문화공원3호 내","방범","37.561985604945086","126.83622755000779","1","2021-01-29"
"강서구","C141013(A2006)_공항동 14-70","방범","37.562016","126.813675","1","2021-01-29"
"강서구","C141022_공항동 45-88(고정1) (7시 공항대로)","방범","37.562049","126.810112","1","2021-01-29"
"강서구","C141047_공항동 12-6(고정2)","방범","37.5620572","126.814711","1","2021-01-29"
"강서구","C141047_공항동 12-6(고정1)","방범","37.56205725573419","126.81471124173575","1","2021-01-29"
"강서구","C181062(SC207) - 마곡중앙로 연구단지 DP2 앞","방범","37.5621206","126.82745","1","2021-01-29"
